provinsi;tahun;sektor;kontribusi_sektor;
Sumatera Barat;2015;Pengadaan Listrik;0.1;
Sumatera Barat;2015;Pengadaan Air;0.1;
Sumatera Barat;2015;Konstruksi;9.4;
Sumatera Barat;2015;Perdagangan;14.6;
Sumatera Barat;2015;Transportasi;12.2;
Sumatera Barat;2015;Akmamin;1.2;
Sumatera Barat;2015;Informasi dan Komunikasi;4.8;
Sumatera Barat;2015;Jasa Keuangan;3.1;
Sumatera Barat;2015;Real Estat;2.0;
Sumatera Barat;2015;Jasa Perusahaan;0.4;
Sumatera Barat;2015;Adm. Pemerintahan;5.7;
Sumatera Barat;2015;Jasa Pendidikan;3.7;
Sumatera Barat;2015;Jasa Kesehatan;1.3;
Sumatera Barat;2015;Jasa Lainnya;1.7;
Sumatera Barat;2016;Pertanian;24.1;
Sumatera Barat;2016;Pertambangan;4.5;
Sumatera Barat;2016;Industri;10.1;
Sumatera Barat;2016;Pengadaan Listrik;0.1;
Sumatera Barat;2016;Pengadaan Air;0.1;
Sumatera Barat;2016;Konstruksi;9.3;
Sumatera Barat;2016;Perdagangan;14.8;
Sumatera Barat;2016;Transportasi;12.5;
Sumatera Barat;2016;Akmamin;1.3;
Sumatera Barat;2016;Informasi dan Komunikasi;5.0;
Sumatera Barat;2016;Jasa Keuangan;3.2;
Sumatera Barat;2016;Real Estat;2.0;
Sumatera Barat;2016;Jasa Perusahaan;0.4;
Sumatera Barat;2016;Adm. Pemerintahan;5.8;
Sumatera Barat;2016;Jasa Pendidikan;3.8;
Sumatera Barat;2016;Jasa Kesehatan;1.3;
Sumatera Barat;2016;Jasa Lainnya;1.8;
Sumatera Barat;2017;Pertanian;23.6;
Sumatera Barat;2017;Pertambangan;4.3;
Sumatera Barat;2017;Industri;9.7;
Sumatera Barat;2017;Pengadaan Listrik;0.1;
Sumatera Barat;2017;Pengadaan Air;0.1;
Sumatera Barat;2017;Konstruksi;9.4;
Sumatera Barat;2017;Perdagangan;14.9;
Sumatera Barat;2017;Transportasi;12.7;
Sumatera Barat;2017;Akmamin;1.3;
Sumatera Barat;2017;Informasi dan Komunikasi;5.3;
Sumatera Barat;2017;Jasa Keuangan;3.1;
Sumatera Barat;2017;Real Estat;2.0;
Sumatera Barat;2017;Jasa Perusahaan;0.4;
Sumatera Barat;2017;Adm. Pemerintahan;5.8;
Sumatera Barat;2017;Jasa Pendidikan;4.1;
Sumatera Barat;2017;Jasa Kesehatan;1.3;
Sumatera Barat;2017;Jasa Lainnya;1.8;
Sumatera Barat;2018;Pertanian;23.2;
Sumatera Barat;2018;Pertambangan;4.3;
Sumatera Barat;2018;Industri;9.1;
Sumatera Barat;2018;Pengadaan Listrik;0.1;
Sumatera Barat;2018;Pengadaan Air;0.1;
Sumatera Barat;2018;Konstruksi;9.6;
Sumatera Barat;2018;Perdagangan;15.3;
Sumatera Barat;2018;Transportasi;12.7;
Sumatera Barat;2018;Akmamin;1.4;
Sumatera Barat;2018;Informasi dan Komunikasi;5.5;
Sumatera Barat;2018;Jasa Keuangan;3.0;
Sumatera Barat;2018;Real Estat;2.0;
Sumatera Barat;2018;Jasa Perusahaan;0.4;
Sumatera Barat;2018;Adm. Pemerintahan;5.9;
Sumatera Barat;2018;Jasa Pendidikan;4.2;
Sumatera Barat;2018;Jasa Kesehatan;1.4;
Sumatera Barat;2018;Jasa Lainnya;1.9;
Sumatera Barat;2019;Pertanian;22.1;
Sumatera Barat;2019;Pertambangan;4.3;
Sumatera Barat;2019;Industri;8.4;
Sumatera Barat;2019;Pengadaan Listrik;0.1;
Sumatera Barat;2019;Pengadaan Air;0.1;
Sumatera Barat;2019;Konstruksi;10.1;
Sumatera Barat;2019;Perdagangan;15.8;
Sumatera Barat;2019;Transportasi;12.6;
Sumatera Barat;2019;Akmamin;1.4;
Sumatera Barat;2019;Informasi dan Komunikasi;5.8;
Sumatera Barat;2019;Jasa Keuangan;2.9;
Sumatera Barat;2019;Real Estat;2.0;
Sumatera Barat;2019;Jasa Perusahaan;0.4;
Sumatera Barat;2019;Adm. Pemerintahan;6.1;
Sumatera Barat;2019;Jasa Pendidikan;4.4;
Sumatera Barat;2019;Jasa Kesehatan;1.4;
Sumatera Barat;2019;Jasa Lainnya;2.0;
Sumatera Barat;2020;Pertanian;22.4;
Sumatera Barat;2020;Pertambangan;4.3;
Sumatera Barat;2020;Industri;8.6;
Sumatera Barat;2020;Pengadaan Listrik;0.1;
Sumatera Barat;2020;Pengadaan Air;0.1;
Sumatera Barat;2020;Konstruksi;10.2;
Sumatera Barat;2020;Perdagangan;15.8;
Sumatera Barat;2020;Transportasi;10.4;
Sumatera Barat;2020;Akmamin;1.2;
Sumatera Barat;2020;Informasi dan Komunikasi;6.4;
Sumatera Barat;2020;Jasa Keuangan;3.0;
Sumatera Barat;2020;Real Estat;2.1;
Sumatera Barat;2020;Jasa Perusahaan;0.4;
Sumatera Barat;2020;Adm. Pemerintahan;6.7;
Sumatera Barat;2020;Jasa Pendidikan;4.7;
Sumatera Barat;2020;Jasa Kesehatan;1.6;
Sumatera Barat;2020;Jasa Lainnya;1.9;
Sumatera Barat;2021;Pertanian;21.7;
Sumatera Barat;2021;Pertambangan;4.2;
Sumatera Barat;2021;Industri;8.8;
Sumatera Barat;2021;Pengadaan Listrik;0.1;
Sumatera Barat;2021;Pengadaan Air;0.1;
Sumatera Barat;2021;Konstruksi;10.2;
Sumatera Barat;2021;Perdagangan;15.8;
Sumatera Barat;2021;Transportasi;10.3;
Sumatera Barat;2021;Akmamin;1.3;
Sumatera Barat;2021;Informasi dan Komunikasi;6.6;
Sumatera Barat;2021;Jasa Keuangan;3.3;
Sumatera Barat;2021;Real Estat;2.0;
Sumatera Barat;2021;Jasa Perusahaan;0.4;
Sumatera Barat;2021;Adm. Pemerintahan;6.9;
Sumatera Barat;2021;Jasa Pendidikan;4.7;
Sumatera Barat;2021;Jasa Kesehatan;1.7;
Sumatera Barat;2021;Jasa Lainnya;2.0;
Sumatera Barat;2022;Pertanian;21.2;
Sumatera Barat;2022;Pertambangan;4.1;
Sumatera Barat;2022;Industri;8.5;
Sumatera Barat;2022;Pengadaan Listrik;0.1;
Sumatera Barat;2022;Pengadaan Air;0.1;
Sumatera Barat;2022;Konstruksi;10.1;
Sumatera Barat;2022;Perdagangan;16.5;
Sumatera Barat;2022;Transportasi;10.9;
Sumatera Barat;2022;Akmamin;1.4;
Sumatera Barat;2022;Informasi dan Komunikasi;6.7;
Sumatera Barat;2022;Jasa Keuangan;3.2;
Sumatera Barat;2022;Real Estat;2.0;
Sumatera Barat;2022;Jasa Perusahaan;0.4;
Sumatera Barat;2022;Adm. Pemerintahan;6.5;
Sumatera Barat;2022;Jasa Pendidikan;4.6;
Sumatera Barat;2022;Jasa Kesehatan;1.6;
Sumatera Barat;2022;Jasa Lainnya;2.0;
Sumatera Barat;2023;Pertanian;21.0;
Sumatera Barat;2023;Pertambangan;4.1;
Sumatera Barat;2023;Industri;8.4;
Sumatera Barat;2023;Pengadaan Listrik;0.1;
Sumatera Barat;2023;Pengadaan Air;0.1;
Sumatera Barat;2023;Konstruksi;10.2;
Sumatera Barat;2023;Perdagangan;16.5;
Sumatera Barat;2023;Transportasi;11.3;
Sumatera Barat;2023;Akmamin;1.4;
Sumatera Barat;2023;Informasi dan Komunikasi;6.7;
Sumatera Barat;2023;Jasa Keuangan;3.1;
Sumatera Barat;2023;Real Estat;2.1;
Sumatera Barat;2023;Jasa Perusahaan;0.4;
Sumatera Barat;2023;Adm. Pemerintahan;6.4;
Sumatera Barat;2023;Jasa Pendidikan;4.5;
Sumatera Barat;2023;Jasa Kesehatan;1.7;
Sumatera Barat;2023;Jasa Lainnya;2.1;
Sumatera Barat;2024;Pertanian;21.4;
Sumatera Barat;2024;Pertambangan;3.9;
Sumatera Barat;2024;Industri;8.4;
Sumatera Barat;2024;Pengadaan Listrik;0.1;
Sumatera Barat;2024;Pengadaan Air;0.1;
Sumatera Barat;2024;Konstruksi;10.1;
Sumatera Barat;2024;Perdagangan;16.5;
Sumatera Barat;2024;Transportasi;11.1;
Sumatera Barat;2024;Akmamin;1.4;
Sumatera Barat;2024;Informasi dan Komunikasi;6.7;
Sumatera Barat;2024;Jasa Keuangan;3.1;
Sumatera Barat;2024;Real Estat;2.1;
Sumatera Barat;2024;Jasa Perusahaan;0.4;
Sumatera Barat;2024;Adm. Pemerintahan;6.6;
Sumatera Barat;2024;Jasa Pendidikan;4.4;
Sumatera Barat;2024;Jasa Kesehatan;1.7;
Sumatera Barat;2024;Jasa Lainnya;2.2;
Sumatera Barat;2025;Pertanian;22.1;
Sumatera Barat;2025;Pertambangan;3.8;
Sumatera Barat;2025;Industri;8.6;
Sumatera Barat;2025;Pengadaan Listrik;0.1;
Sumatera Barat;2025;Pengadaan Air;0.1;
Sumatera Barat;2025;Konstruksi;9.5;
Sumatera Barat;2025;Perdagangan;16.6;
Sumatera Barat;2025;Transportasi;10.7;
Sumatera Barat;2025;Akmamin;1.4;
Sumatera Barat;2025;Informasi dan Komunikasi;6.6;
Sumatera Barat;2025;Jasa Keuangan;3.2;
Sumatera Barat;2025;Real Estat;2.1;
Sumatera Barat;2025;Jasa Perusahaan;0.4;
Sumatera Barat;2025;Adm. Pemerintahan;6.4;
Sumatera Barat;2025;Jasa Pendidikan;4.5;
Sumatera Barat;2025;Jasa Kesehatan;1.8;
Sumatera Barat;2025;Jasa Lainnya;2.2;
Riau;2011;Pertanian;20.5;
Riau;2011;Pertambangan;39.1;
Riau;2011;Industri;22.1;
Riau;2011;Pengadaan Listrik;0.0;
Riau;2011;Pengadaan Air;0.0;
Riau;2011;Konstruksi;6.3;
Riau;2011;Perdagangan;6.8;
Riau;2011;Transportasi;0.6;
Riau;2011;Akmamin;0.3;
Riau;2011;Informasi dan Komunikasi;0.5;
Riau;2011;Jasa Keuangan;0.7;
Riau;2011;Real Estat;0.7;
Riau;2011;Jasa Perusahaan;0.0;
Riau;2011;Adm. Pemerintahan;1.5;
Riau;2011;Jasa Pendidikan;0.4;
Riau;2011;Jasa Kesehatan;0.1;
Riau;2011;Jasa Lainnya;0.3;
Riau;2012;Pertanian;19.1;
Riau;2012;Pertambangan;42.2;
Riau;2012;Industri;20.6;
Riau;2012;Pengadaan Listrik;0.0;
Riau;2012;Pengadaan Air;0.0;
Riau;2012;Konstruksi;6.2;
Riau;2012;Perdagangan;6.7;
Riau;2012;Transportasi;0.6;
Riau;2012;Akmamin;0.4;
Riau;2012;Informasi dan Komunikasi;0.5;
Riau;2012;Jasa Keuangan;0.8;
Riau;2012;Real Estat;0.7;
Riau;2012;Jasa Perusahaan;0.0;
Riau;2012;Adm. Pemerintahan;1.5;
Riau;2012;Jasa Pendidikan;0.4;
Riau;2012;Jasa Kesehatan;0.1;
Riau;2012;Jasa Lainnya;0.3;
Riau;2013;Pertanian;19.0;
Riau;2013;Pertambangan;42.2;
Riau;2013;Industri;20.6;
Riau;2013;Pengadaan Listrik;0.0;
Riau;2013;Pengadaan Air;0.0;
Riau;2013;Konstruksi;6.3;
Riau;2013;Perdagangan;6.6;
Riau;2013;Transportasi;0.6;
Riau;2013;Akmamin;0.4;
Riau;2013;Informasi dan Komunikasi;0.5;
Riau;2013;Jasa Keuangan;0.8;
Riau;2013;Real Estat;0.7;
Riau;2013;Jasa Perusahaan;0.0;
Riau;2013;Adm. Pemerintahan;1.4;
Riau;2013;Jasa Pendidikan;0.4;
Riau;2013;Jasa Kesehatan;0.1;
Riau;2013;Jasa Lainnya;0.3;
Riau;2014;Pertanian;19.7;
Riau;2014;Pertambangan;39.6;
Riau;2014;Industri;20.9;
Riau;2014;Pengadaan Listrik;0.0;
Riau;2014;Pengadaan Air;0.0;
Riau;2014;Konstruksi;6.7;
Riau;2014;Perdagangan;7.8;
Riau;2014;Transportasi;0.7;
Riau;2014;Akmamin;0.5;
Riau;2014;Informasi dan Komunikasi;0.5;
Riau;2014;Jasa Keuangan;0.8;
Riau;2014;Real Estat;0.7;
Riau;2014;Jasa Perusahaan;0.0;
Riau;2014;Adm. Pemerintahan;1.4;
Riau;2014;Jasa Pendidikan;0.4;
Riau;2014;Jasa Kesehatan;0.1;
Riau;2014;Jasa Lainnya;0.3;
Riau;2015;Pertanian;22.1;
Riau;2015;Pertambangan;30.9;
Riau;2015;Industri;23.9;
Riau;2015;Pengadaan Listrik;0.0;
Riau;2015;Pengadaan Air;0.0;
Riau;2015;Konstruksi;7.9;
Riau;2015;Perdagangan;8.9;
Riau;2015;Transportasi;0.8;
Riau;2015;Akmamin;0.5;
Riau;2015;Informasi dan Komunikasi;0.6;
Riau;2015;Jasa Keuangan;0.9;
Riau;2015;Real Estat;0.8;
Riau;2015;Jasa Perusahaan;0.0;
Riau;2015;Adm. Pemerintahan;1.5;
Riau;2015;Jasa Pendidikan;0.5;
Riau;2015;Jasa Kesehatan;0.2;
Riau;2015;Jasa Lainnya;0.4;
Riau;2016;Pertanian;22.9;
Riau;2016;Pertambangan;28.2;
Riau;2016;Industri;24.7;
Riau;2016;Pengadaan Listrik;0.1;
Riau;2016;Pengadaan Air;0.0;
Riau;2016;Konstruksi;8.4;
Riau;2016;Perdagangan;9.4;
Riau;2016;Transportasi;0.8;
Riau;2016;Akmamin;0.5;
Riau;2016;Informasi dan Komunikasi;0.6;
Riau;2016;Jasa Keuangan;0.9;
Riau;2016;Real Estat;0.8;
Riau;2016;Jasa Perusahaan;0.0;
Riau;2016;Adm. Pemerintahan;1.5;
Riau;2016;Jasa Pendidikan;0.5;
Riau;2016;Jasa Kesehatan;0.2;
Riau;2016;Jasa Lainnya;0.5;
Riau;2017;Pertanian;23.6;
Riau;2017;Pertambangan;25.9;
Riau;2017;Industri;25.4;
Riau;2017;Pengadaan Listrik;0.1;
Riau;2017;Pengadaan Air;0.0;
Riau;2017;Konstruksi;8.8;
Riau;2017;Perdagangan;9.8;
Riau;2017;Transportasi;0.9;
Riau;2017;Akmamin;0.5;
Riau;2017;Informasi dan Komunikasi;0.7;
Riau;2017;Jasa Keuangan;0.9;
Riau;2017;Real Estat;0.9;
Riau;2017;Jasa Perusahaan;0.0;
Riau;2017;Adm. Pemerintahan;1.5;
Riau;2017;Jasa Pendidikan;0.5;
Riau;2017;Jasa Kesehatan;0.2;
Riau;2017;Jasa Lainnya;0.5;
Riau;2018;Pertanian;22.2;
Riau;2018;Pertambangan;27.9;
Riau;2018;Industri;24.6;
Riau;2018;Pengadaan Listrik;0.1;
Riau;2018;Pengadaan Air;0.0;
Riau;2018;Konstruksi;8.9;
Riau;2018;Perdagangan;9.8;
Riau;2018;Transportasi;0.9;
Riau;2018;Akmamin;0.5;
Riau;2018;Informasi dan Komunikasi;0.7;
Riau;2018;Jasa Keuangan;0.9;
Riau;2018;Real Estat;0.8;
Riau;2018;Jasa Perusahaan;0.0;
Riau;2018;Adm. Pemerintahan;1.5;
Riau;2018;Jasa Pendidikan;0.5;
Riau;2018;Jasa Kesehatan;0.2;
Riau;2018;Jasa Lainnya;0.5;
Riau;2019;Pertanian;22.9;
Riau;2019;Pertambangan;24.3;
Riau;2019;Industri;25.6;
Riau;2019;Pengadaan Listrik;0.1;
Riau;2019;Pengadaan Air;0.0;
Riau;2019;Konstruksi;9.6;
Riau;2019;Perdagangan;10.8;
Riau;2019;Transportasi;0.9;
Riau;2019;Akmamin;0.6;
Riau;2019;Informasi dan Komunikasi;0.8;
Riau;2019;Jasa Keuangan;0.9;
Riau;2019;Real Estat;0.9;
Riau;2019;Jasa Perusahaan;0.0;
Riau;2019;Adm. Pemerintahan;1.5;
Riau;2019;Jasa Pendidikan;0.6;
Riau;2019;Jasa Kesehatan;0.2;
Riau;2019;Jasa Lainnya;0.6;
Riau;2020;Pertanian;26.8;
Riau;2020;Pertambangan;17.7;
Riau;2020;Industri;28.5;
Riau;2020;Pengadaan Listrik;0.1;
Riau;2020;Pengadaan Air;0.0;
Riau;2020;Konstruksi;9.7;
Riau;2020;Perdagangan;10.3;
Riau;2020;Transportasi;0.7;
Riau;2020;Akmamin;0.5;
Riau;2020;Informasi dan Komunikasi;0.9;
Riau;2020;Jasa Keuangan;1.0;
Riau;2020;Real Estat;1.0;
Riau;2020;Jasa Perusahaan;0.0;
Riau;2020;Adm. Pemerintahan;1.6;
Riau;2020;Jasa Pendidikan;0.6;
Riau;2020;Jasa Kesehatan;0.3;
Riau;2020;Jasa Lainnya;0.5;
Riau;2021;Pertanian;26.9;
Riau;2021;Pertambangan;19.7;
Riau;2021;Industri;28.1;
Riau;2021;Pengadaan Listrik;0.1;
Riau;2021;Pengadaan Air;0.0;
Riau;2021;Konstruksi;9.0;
Riau;2021;Perdagangan;9.9;
Riau;2021;Transportasi;0.7;
Riau;2021;Akmamin;0.5;
Riau;2021;Informasi dan Komunikasi;0.8;
Riau;2021;Jasa Keuangan;0.9;
Riau;2021;Real Estat;0.9;
Riau;2021;Jasa Perusahaan;0.0;
Riau;2021;Adm. Pemerintahan;1.4;
Riau;2021;Jasa Pendidikan;0.5;
Riau;2021;Jasa Kesehatan;0.3;
Riau;2021;Jasa Lainnya;0.4;
Riau;2022;Pertanian;25.5;
Riau;2022;Pertambangan;22.7;
Riau;2022;Industri;27.3;
Riau;2022;Pengadaan Listrik;0.1;
Riau;2022;Pengadaan Air;0.0;
Riau;2022;Konstruksi;8.6;
Riau;2022;Perdagangan;9.8;
Riau;2022;Transportasi;0.7;
Riau;2022;Akmamin;0.5;
Riau;2022;Informasi dan Komunikasi;0.8;
Riau;2022;Jasa Keuangan;0.9;
Riau;2022;Real Estat;0.8;
Riau;2022;Jasa Perusahaan;0.0;
Riau;2022;Adm. Pemerintahan;1.2;
Riau;2022;Jasa Pendidikan;0.5;
Riau;2022;Jasa Kesehatan;0.2;
Riau;2022;Jasa Lainnya;0.4;
Riau;2023;Pertanian;26.3;
Riau;2023;Pertambangan;19.8;
Riau;2023;Industri;27.5;
Riau;2023;Pengadaan Listrik;0.1;
Riau;2023;Pengadaan Air;0.0;
Riau;2023;Konstruksi;9.7;
Riau;2023;Perdagangan;10.3;
Riau;2023;Transportasi;0.8;
Riau;2023;Akmamin;0.5;
Riau;2023;Informasi dan Komunikasi;0.8;
Riau;2023;Jasa Keuangan;0.9;
Riau;2023;Real Estat;0.8;
Riau;2023;Jasa Perusahaan;0.0;
Riau;2023;Adm. Pemerintahan;1.3;
Riau;2023;Jasa Pendidikan;0.5;
Riau;2023;Jasa Kesehatan;0.2;
Riau;2023;Jasa Lainnya;0.4;
Riau;2024;Pertanian;27.1;
Riau;2024;Pertambangan;18.5;
Riau;2024;Industri;28.1;
Riau;2024;Pengadaan Listrik;0.1;
Riau;2024;Pengadaan Air;0.0;
Riau;2024;Konstruksi;9.6;
Riau;2024;Perdagangan;10.3;
Riau;2024;Transportasi;0.9;
Riau;2024;Akmamin;0.5;
Riau;2024;Informasi dan Komunikasi;0.8;
Riau;2024;Jasa Keuangan;0.9;
Riau;2024;Real Estat;0.8;
Riau;2024;Jasa Perusahaan;0.0;
Riau;2024;Adm. Pemerintahan;1.3;
Riau;2024;Jasa Pendidikan;0.5;
Riau;2024;Jasa Kesehatan;0.2;
Riau;2024;Jasa Lainnya;0.4;
Riau;2025;Pertanian;28.2;
Riau;2025;Pertambangan;16.1;
Riau;2025;Industri;29.8;
Riau;2025;Pengadaan Listrik;0.1;
Riau;2025;Pengadaan Air;0.0;
Riau;2025;Konstruksi;9.4;
Riau;2025;Perdagangan;10.1;
Riau;2025;Transportasi;0.8;
Riau;2025;Akmamin;0.5;
Riau;2025;Informasi dan Komunikasi;0.8;
Riau;2025;Jasa Keuangan;0.9;
Riau;2025;Real Estat;0.8;
Riau;2025;Jasa Perusahaan;0.0;
Riau;2025;Adm. Pemerintahan;1.3;
Riau;2025;Jasa Pendidikan;0.5;
Riau;2025;Jasa Kesehatan;0.3;
Riau;2025;Jasa Lainnya;0.5;
Jambi;2011;Pertanian;26.2;
Jambi;2011;Pertambangan;26.8;
Jambi;2011;Industri;11.2;
Jambi;2011;Pengadaan Listrik;0.0;
Jambi;2011;Pengadaan Air;0.1;
Jambi;2011;Konstruksi;5.7;
Jambi;2011;Perdagangan;9.0;
Jambi;2011;Transportasi;2.9;
Jambi;2011;Akmamin;0.9;
Jambi;2011;Informasi dan Komunikasi;3.1;
Jambi;2011;Jasa Keuangan;2.2;
Jambi;2011;Real Estat;1.6;
Jambi;2011;Jasa Perusahaan;1.1;
Jambi;2011;Adm. Pemerintahan;3.6;
Jambi;2011;Jasa Pendidikan;3.4;
Jambi;2011;Jasa Kesehatan;0.9;
Jambi;2011;Jasa Lainnya;1.0;
Jambi;2012;Pertanian;24.2;
Jambi;2012;Pertambangan;27.3;
Jambi;2012;Industri;11.3;
Jambi;2012;Pengadaan Listrik;0.0;
Jambi;2012;Pengadaan Air;0.1;
Jambi;2012;Konstruksi;6.4;
Jambi;2012;Perdagangan;9.3;
Jambi;2012;Transportasi;2.9;
Jambi;2012;Akmamin;1.0;
Jambi;2012;Informasi dan Komunikasi;3.2;
Jambi;2012;Jasa Keuangan;2.4;
Jambi;2012;Real Estat;1.6;
Jambi;2012;Jasa Perusahaan;1.2;
Jambi;2012;Adm. Pemerintahan;3.6;
Jambi;2012;Jasa Pendidikan;3.6;
Jambi;2012;Jasa Kesehatan;1.0;
Jambi;2012;Jasa Lainnya;1.0;
Jambi;2013;Pertanian;25.6;
Jambi;2013;Pertambangan;26.2;
Jambi;2013;Industri;11.1;
Jambi;2013;Pengadaan Listrik;0.0;
Jambi;2013;Pengadaan Air;0.1;
Jambi;2013;Konstruksi;6.8;
Jambi;2013;Perdagangan;9.3;
Jambi;2013;Transportasi;2.9;
Jambi;2013;Akmamin;1.0;
Jambi;2013;Informasi dan Komunikasi;3.1;
Jambi;2013;Jasa Keuangan;2.5;
Jambi;2013;Real Estat;1.5;
Jambi;2013;Jasa Perusahaan;1.1;
Jambi;2013;Adm. Pemerintahan;3.5;
Jambi;2013;Jasa Pendidikan;3.4;
Jambi;2013;Jasa Kesehatan;0.9;
Jambi;2013;Jasa Lainnya;0.9;
Jambi;2014;Pertanian;26.2;
Jambi;2014;Pertambangan;24.5;
Jambi;2014;Industri;10.9;
Jambi;2014;Pengadaan Listrik;0.0;
Jambi;2014;Pengadaan Air;0.1;
Jambi;2014;Konstruksi;7.1;
Jambi;2014;Perdagangan;9.8;
Jambi;2014;Transportasi;2.9;
Jambi;2014;Akmamin;1.1;
Jambi;2014;Informasi dan Komunikasi;3.1;
Jambi;2014;Jasa Keuangan;2.4;
Jambi;2014;Real Estat;1.5;
Jambi;2014;Jasa Perusahaan;1.1;
Jambi;2014;Adm. Pemerintahan;4.2;
Jambi;2014;Jasa Pendidikan;3.1;
Jambi;2014;Jasa Kesehatan;1.0;
Jambi;2014;Jasa Lainnya;0.9;
Jambi;2015;Pertanian;28.2;
Jambi;2015;Pertambangan;19.0;
Jambi;2015;Industri;11.0;
Jambi;2015;Pengadaan Listrik;0.1;
Jambi;2015;Pengadaan Air;0.1;
Jambi;2015;Konstruksi;7.2;
Jambi;2015;Perdagangan;11.1;
Jambi;2015;Transportasi;3.2;
Jambi;2015;Akmamin;1.1;
Jambi;2015;Informasi dan Komunikasi;3.5;
Jambi;2015;Jasa Keuangan;2.4;
Jambi;2015;Real Estat;1.6;
Jambi;2015;Jasa Perusahaan;1.2;
Jambi;2015;Adm. Pemerintahan;4.9;
Jambi;2015;Jasa Pendidikan;3.3;
Jambi;2015;Jasa Kesehatan;1.1;
Jambi;2015;Jasa Lainnya;1.0;
Jambi;2016;Pertanian;30.0;
Jambi;2016;Pertambangan;16.6;
Jambi;2016;Industri;10.5;
Jambi;2016;Pengadaan Listrik;0.1;
Jambi;2016;Pengadaan Air;0.1;
Jambi;2016;Konstruksi;7.0;
Jambi;2016;Perdagangan;11.8;
Jambi;2016;Transportasi;3.4;
Jambi;2016;Akmamin;1.2;
Jambi;2016;Informasi dan Komunikasi;3.7;
Jambi;2016;Jasa Keuangan;2.5;
Jambi;2016;Real Estat;1.6;
Jambi;2016;Jasa Perusahaan;1.2;
Jambi;2016;Adm. Pemerintahan;4.7;
Jambi;2016;Jasa Pendidikan;3.3;
Jambi;2016;Jasa Kesehatan;1.1;
Jambi;2016;Jasa Lainnya;1.0;
Jambi;2017;Pertanian;29.7;
Jambi;2017;Pertambangan;17.8;
Jambi;2017;Industri;10.3;
Jambi;2017;Pengadaan Listrik;0.1;
Jambi;2017;Pengadaan Air;0.1;
Jambi;2017;Konstruksi;7.0;
Jambi;2017;Perdagangan;11.6;
Jambi;2017;Transportasi;3.3;
Jambi;2017;Akmamin;1.2;
Jambi;2017;Informasi dan Komunikasi;3.7;
Jambi;2017;Jasa Keuangan;2.5;
Jambi;2017;Real Estat;1.6;
Jambi;2017;Jasa Perusahaan;1.2;
Jambi;2017;Adm. Pemerintahan;4.5;
Jambi;2017;Jasa Pendidikan;3.3;
Jambi;2017;Jasa Kesehatan;1.1;
Jambi;2017;Jasa Lainnya;1.0;
Jambi;2018;Pertanian;27.8;
Jambi;2018;Pertambangan;19.8;
Jambi;2018;Industri;9.9;
Jambi;2018;Pengadaan Listrik;0.1;
Jambi;2018;Pengadaan Air;0.1;
Jambi;2018;Konstruksi;7.1;
Jambi;2018;Perdagangan;11.8;
Jambi;2018;Transportasi;3.2;
Jambi;2018;Akmamin;1.2;
Jambi;2018;Informasi dan Komunikasi;3.8;
Jambi;2018;Jasa Keuangan;2.3;
Jambi;2018;Real Estat;1.6;
Jambi;2018;Jasa Perusahaan;1.2;
Jambi;2018;Adm. Pemerintahan;4.6;
Jambi;2018;Jasa Pendidikan;3.4;
Jambi;2018;Jasa Kesehatan;1.1;
Jambi;2018;Jasa Lainnya;1.0;
Jambi;2019;Pertanian;27.9;
Jambi;2019;Pertambangan;18.5;
Jambi;2019;Industri;9.8;
Jambi;2019;Pengadaan Listrik;0.1;
Jambi;2019;Pengadaan Air;0.1;
Jambi;2019;Konstruksi;7.4;
Jambi;2019;Perdagangan;12.1;
Jambi;2019;Transportasi;3.2;
Jambi;2019;Akmamin;1.2;
Jambi;2019;Informasi dan Komunikasi;3.9;
Jambi;2019;Jasa Keuangan;2.3;
Jambi;2019;Real Estat;1.6;
Jambi;2019;Jasa Perusahaan;1.2;
Jambi;2019;Adm. Pemerintahan;4.8;
Jambi;2019;Jasa Pendidikan;3.5;
Jambi;2019;Jasa Kesehatan;1.2;
Jambi;2019;Jasa Lainnya;1.0;
Jambi;2020;Pertanian;31.0;
Jambi;2020;Pertambangan;12.3;
Jambi;2020;Industri;10.7;
Jambi;2020;Pengadaan Listrik;0.1;
Jambi;2020;Pengadaan Air;0.2;
Jambi;2020;Konstruksi;8.0;
Jambi;2020;Perdagangan;12.6;
Jambi;2020;Transportasi;2.8;
Jambi;2020;Akmamin;1.2;
Jambi;2020;Informasi dan Komunikasi;4.5;
Jambi;2020;Jasa Keuangan;2.6;
Jambi;2020;Real Estat;1.7;
Jambi;2020;Jasa Perusahaan;1.3;
Jambi;2020;Adm. Pemerintahan;4.9;
Jambi;2020;Jasa Pendidikan;3.9;
Jambi;2020;Jasa Kesehatan;1.4;
Jambi;2020;Jasa Lainnya;1.0;
Jambi;2021;Pertanian;31.5;
Jambi;2021;Pertambangan;14.2;
Jambi;2021;Industri;10.2;
Jambi;2021;Pengadaan Listrik;0.1;
Jambi;2021;Pengadaan Air;0.1;
Jambi;2021;Konstruksi;8.0;
Jambi;2021;Perdagangan;12.5;
Jambi;2021;Transportasi;2.6;
Jambi;2021;Akmamin;1.1;
Jambi;2021;Informasi dan Komunikasi;4.1;
Jambi;2021;Jasa Keuangan;2.6;
Jambi;2021;Real Estat;1.6;
Jambi;2021;Jasa Perusahaan;1.2;
Jambi;2021;Adm. Pemerintahan;4.3;
